query	subject
KH.C12.546	KY21.Chr12.469
KH.C12.181	KY21.Chr12.470
KH.C12.681	KY21.Chr12.471
KH.C12.518	KY21.Chr12.473
KH.C12.34	KY21.Chr12.474
KH.C12.495	KY21.Chr12.476
KH.C12.688	KY21.Chr12.477
KH.C12.542	KY21.Chr12.478
KH.C12.472	KY21.Chr12.479
KH.C12.328	KY21.Chr12.480
KH.C12.17	KY21.Chr12.481
KH.C12.77	KY21.Chr12.484
KH.C12.45	KY21.Chr12.486
KH.C12.56	KY21.Chr12.487
KH.C12.385	KY21.Chr12.488
KH.C12.229	KY21.Chr12.489
KH.C12.529	KY21.Chr12.490
KH.C12.95	KY21.Chr12.492
KH.C12.664	KY21.Chr12.493
KH.C12.310	KY21.Chr12.494
KH.C12.563	KY21.Chr12.495
KH.C12.1	KY21.Chr12.496
KH.C12.485	KY21.Chr12.497
KH.C12.12	KY21.Chr12.498
KH.C12.399	KY21.Chr12.499
KH.C12.149	KY21.Chr12.500
KH.C12.539	KY21.Chr12.501
KH.C12.159	KY21.Chr12.502
KH.C12.271	KY21.Chr12.503
KH.C12.648	KY21.Chr12.504
KH.C12.295	KY21.Chr12.505
KH.C12.622	KY21.Chr12.506
KH.C12.135	KY21.Chr12.507
KH.C12.104	KY21.Chr12.508
KH.C12.122	KY21.Chr12.509
KH.C12.342	KY21.Chr12.510
KH.C12.533	KY21.Chr12.512
KH.S1500.1	KY21.Chr12.513
KH.S2162.1	KY21.Chr12.514
KH.C12.266	KY21.Chr12.516
KH.C12.607	KY21.Chr12.517
KH.L29.2	KY21.Chr12.519
KH.L29.1	KY21.Chr12.521
KH.C12.587	KY21.Chr12.522
KH.C12.387	KY21.Chr12.523
KH.C12.454	KY21.Chr12.524
KH.C12.661	KY21.Chr12.527
KH.C12.548	KY21.Chr12.528
KH.C12.23	KY21.Chr12.529
KH.C12.580	KY21.Chr12.530
KH.C12.400	KY21.Chr12.531
KH.C12.557	KY21.Chr12.531
KH.C12.73	KY21.Chr12.532
KH.C12.235	KY21.Chr12.533
KH.C12.584	KY21.Chr12.534
KH.C12.124	KY21.Chr12.535
KH.C12.413	KY21.Chr12.536
KH.C12.162	KY21.Chr12.537
KH.C12.325	KY21.Chr12.538
KH.C12.252	KY21.Chr12.539
KH.C12.187	KY21.Chr12.540
KH.C12.675	KY21.Chr12.541
KH.C12.270	KY21.Chr12.542
KH.C12.343	KY21.Chr12.543
KH.C12.606	KY21.Chr12.544
KH.C12.658	KY21.Chr12.547
KH.C12.183	KY21.Chr12.549
KH.C12.64	KY21.Chr12.550
KH.C12.186	KY21.Chr12.554
KH.C12.402	KY21.Chr12.556
KH.C12.516	KY21.Chr12.557
KH.C12.679	KY21.Chr12.558
KH.C12.54	KY21.Chr12.559
KH.C12.179	KY21.Chr12.560
KH.C12.407	KY21.Chr12.561
KH.S692.1	KY21.Chr12.561
KH.S692.3	KY21.Chr12.561
KH.S790.2	KY21.Chr12.561
KH.S692.2	KY21.Chr12.562
KH.S790.4	KY21.Chr12.563
KH.S790.3	KY21.Chr12.564
KH.S790.5	KY21.Chr12.565
KH.S790.1	KY21.Chr12.566
KH.C12.482	KY21.Chr12.567
KH.C12.191	KY21.Chr12.568
KH.C12.14	KY21.Chr12.569
KH.C12.383	KY21.Chr12.571
KH.C12.196	KY21.Chr12.572
KH.C12.74	KY21.Chr12.574
KH.C12.115	KY21.Chr12.575
KH.C12.398	KY21.Chr12.576
KH.C12.431	KY21.Chr12.577
KH.C12.43	KY21.Chr12.578
KH.C12.615	KY21.Chr12.579
KH.C12.283	KY21.Chr12.580
KH.C12.497	KY21.Chr12.581
KH.C12.285	KY21.Chr12.582
KH.C12.337	KY21.Chr12.583
KH.C12.306	KY21.Chr12.584
KH.C12.142	KY21.Chr12.585
KH.C12.505	KY21.Chr12.586
KH.C12.294	KY21.Chr12.587
KH.C12.384	KY21.Chr12.589
KH.C12.356	KY21.Chr12.590
KH.C12.381	KY21.Chr12.591
KH.C12.509	KY21.Chr12.592
KH.C12.345	KY21.Chr12.594
KH.C12.110	KY21.Chr12.595
KH.C12.32	KY21.Chr12.596
KH.S876.1	KY21.Chr12.597
KH.C12.535	KY21.Chr12.598
KH.C12.108	KY21.Chr12.599
KH.C12.544	KY21.Chr12.600
KH.C12.642	KY21.Chr12.601
KH.C12.63	KY21.Chr12.602
KH.C12.410	KY21.Chr12.603
KH.C12.512	KY21.Chr12.604
KH.C12.178	KY21.Chr12.605
KH.C12.467	KY21.Chr12.606
KH.C12.429	KY21.Chr12.607
KH.C12.53	KY21.Chr12.608
KH.C12.552	KY21.Chr12.609
KH.C12.388	KY21.Chr12.611
KH.C12.517	KY21.Chr12.613
KH.C12.254	KY21.Chr12.614
KH.C12.311	KY21.Chr12.615
KH.C12.589	KY21.Chr12.615
KH.C12.150	KY21.Chr12.616
KH.C12.58	KY21.Chr12.617
KH.C12.689	KY21.Chr12.618
KH.C12.44	KY21.Chr12.621
KH.C12.318	KY21.Chr12.622
KH.C12.263	KY21.Chr12.623
KH.C12.626	KY21.Chr12.624
KH.C12.576	KY21.Chr12.625
KH.C12.515	KY21.Chr12.626
KH.C12.646	KY21.Chr12.627
KH.C12.76	KY21.Chr12.628
KH.C12.68	KY21.Chr12.629
KH.C12.628	KY21.Chr12.630
KH.C12.232	KY21.Chr12.631
KH.C12.651	KY21.Chr12.632
KH.C12.473	KY21.Chr12.633
KH.C12.389	KY21.Chr12.634
KH.C12.296	KY21.Chr12.635
KH.C12.165	KY21.Chr12.636
KH.C12.611	KY21.Chr12.637
KH.C12.42	KY21.Chr12.638
KH.C12.30	KY21.Chr12.639
KH.C12.87	KY21.Chr12.640
KH.C12.341	KY21.Chr12.641
KH.C12.279	KY21.Chr12.642
KH.C12.461	KY21.Chr12.643
KH.C12.494	KY21.Chr12.644
KH.C12.139	KY21.Chr12.645
KH.C12.177	KY21.Chr12.646
KH.C12.547	KY21.Chr12.646
KH.C12.101	KY21.Chr12.647
KH.C12.437	KY21.Chr12.648
KH.C12.282	KY21.Chr12.649
KH.C12.305	KY21.Chr12.650
KH.C12.216	KY21.Chr12.651
KH.C12.230	KY21.Chr12.652
KH.C12.666	KY21.Chr12.653
KH.C12.86	KY21.Chr12.654
KH.C12.167	KY21.Chr12.655
KH.C12.427	KY21.Chr12.656
KH.C12.80	KY21.Chr12.657
KH.C12.618	KY21.Chr12.658
KH.C12.241	KY21.Chr12.659
KH.C12.287	KY21.Chr12.660
KH.C12.484	KY21.Chr12.661
KH.S1227.3	KY21.Chr12.662
KH.S1227.2	KY21.Chr12.663
KH.C12.625	KY21.Chr12.665
KH.C12.490	KY21.Chr12.666
KH.C12.66	KY21.Chr12.669
KH.C12.48	KY21.Chr12.670
KH.C12.574	KY21.Chr12.671
KH.C12.695	KY21.Chr12.672
KH.C12.586	KY21.Chr12.673
KH.C12.36	KY21.Chr12.674
KH.C12.173	KY21.Chr12.675
KH.C12.223	KY21.Chr12.676
KH.C12.531	KY21.Chr12.676
KH.C12.669	KY21.Chr12.677
KH.C12.369	KY21.Chr12.678
KH.C12.432	KY21.Chr12.679
KH.C12.690	KY21.Chr12.680
KH.C12.298	KY21.Chr12.681
KH.C12.368	KY21.Chr12.684
KH.C12.397	KY21.Chr12.686
KH.C12.684	KY21.Chr12.686
KH.C12.463	KY21.Chr12.688
KH.C12.180	KY21.Chr12.689
KH.C12.11	KY21.Chr12.690
KH.C12.452	KY21.Chr12.691
KH.C12.154	KY21.Chr12.692
KH.C12.331	KY21.Chr12.693
KH.C12.424	KY21.Chr12.694
KH.C12.290	KY21.Chr12.695
KH.C12.644	KY21.Chr12.696
KH.C12.655	KY21.Chr12.697
KH.C12.90	KY21.Chr12.698
KH.C12.373	KY21.Chr12.699
KH.C12.366	KY21.Chr12.700
KH.C12.616	KY21.Chr12.701
KH.C12.277	KY21.Chr12.702
KH.C12.352	KY21.Chr12.703
KH.C12.665	KY21.Chr12.704
KH.C12.302	KY21.Chr12.705
KH.C12.67	KY21.Chr12.706
KH.C12.380	KY21.Chr12.708
KH.C12.559	KY21.Chr12.709
KH.C12.203	KY21.Chr12.710
KH.C12.25	KY21.Chr12.711
KH.C12.475	KY21.Chr12.712
KH.C12.570	KY21.Chr12.714
KH.C12.409	KY21.Chr12.715
KH.C12.590	KY21.Chr12.716
KH.C12.604	KY21.Chr12.718
KH.C12.668	KY21.Chr12.719
KH.C12.496	KY21.Chr12.720
KH.C12.501	KY21.Chr12.721
KH.C12.259	KY21.Chr12.722
KH.C12.151	KY21.Chr12.724
KH.C12.334	KY21.Chr12.726
KH.C12.65	KY21.Chr12.727
KH.C12.172	KY21.Chr12.728
KH.C12.8	KY21.Chr12.729
KH.C12.526	KY21.Chr12.730
KH.C12.498	KY21.Chr12.732
KH.C12.671	KY21.Chr12.733
KH.C12.378	KY21.Chr12.734
KH.C12.613	KY21.Chr12.735
KH.C12.84	KY21.Chr12.736
KH.C12.562	KY21.Chr12.737
KH.C12.393	KY21.Chr12.739
KH.C12.323	KY21.Chr12.740
KH.C12.220	KY21.Chr12.741
KH.C12.514	KY21.Chr12.742
KH.C12.350	KY21.Chr12.743
KH.C12.182	KY21.Chr12.744
KH.C12.327	KY21.Chr12.745
KH.C12.638	KY21.Chr12.746
KH.C12.96	KY21.Chr12.747
KH.C12.659	KY21.Chr12.748
KH.C12.588	KY21.Chr12.749
KH.C12.7	KY21.Chr12.750
KH.C12.147	KY21.Chr12.751
KH.C12.297	KY21.Chr12.752
KH.C12.212	KY21.Chr12.753
KH.C12.117	KY21.Chr12.754
KH.C12.260	KY21.Chr12.755
KH.C12.41	KY21.Chr12.756
KH.C12.596	KY21.Chr12.756
KH.C12.608	KY21.Chr12.756
KH.C12.647	KY21.Chr12.756
KH.C12.206	KY21.Chr12.757
KH.C12.156	KY21.Chr12.758
KH.C12.670	KY21.Chr12.759
KH.C12.97	KY21.Chr12.760
KH.C12.194	KY21.Chr12.761
KH.C12.691	KY21.Chr12.762
KH.C12.272	KY21.Chr12.763
KH.C12.169	KY21.Chr12.764
KH.C12.109	KY21.Chr12.765
KH.C12.579	KY21.Chr12.766
KH.C12.349	KY21.Chr12.767
KH.C12.148	KY21.Chr12.768
KH.C12.261	KY21.Chr12.769
KH.C12.301	KY21.Chr12.770
KH.C12.313	KY21.Chr12.771
KH.C12.634	KY21.Chr12.772
KH.C12.621	KY21.Chr12.773
KH.C12.355	KY21.Chr12.774
KH.C12.114	KY21.Chr12.775
KH.C12.99	KY21.Chr12.776
KH.C12.455	KY21.Chr12.777
KH.C12.451	KY21.Chr12.778
KH.C12.292	KY21.Chr12.779
KH.C12.317	KY21.Chr12.780
KH.C12.499	KY21.Chr12.781
KH.C12.265	KY21.Chr12.782
KH.C12.278	KY21.Chr12.783
KH.C12.568	KY21.Chr12.788
KH.C12.195	KY21.Chr12.789
KH.C12.364	KY21.Chr12.790
KH.L35.4	KY21.Chr12.791
KH.C12.160	KY21.Chr12.792
KH.C12.561	KY21.Chr12.793
KH.C12.558	KY21.Chr12.794
KH.C12.662	KY21.Chr12.795
KH.C12.426	KY21.Chr12.796
KH.C12.247	KY21.Chr12.797
KH.C12.354	KY21.Chr12.798
KH.C12.382	KY21.Chr12.799
KH.C12.50	KY21.Chr12.800
KH.C12.453	KY21.Chr12.801
KH.C12.376	KY21.Chr12.802
KH.C12.469	KY21.Chr12.803
KH.C12.153	KY21.Chr12.804
KH.C12.697	KY21.Chr12.805
KH.C12.696	KY21.Chr12.806
KH.C12.466	KY21.Chr12.807
KH.C12.506	KY21.Chr12.808
KH.C12.394	KY21.Chr12.809
KH.C12.118	KY21.Chr12.810
KH.C12.643	KY21.Chr12.812
KH.C12.299	KY21.Chr12.814
KH.C12.630	KY21.Chr12.815
KH.C12.35	KY21.Chr12.816
KH.C12.459	KY21.Chr12.817
KH.C12.500	KY21.Chr12.818
KH.C12.291	KY21.Chr12.819
KH.C12.564	KY21.Chr12.820
KH.C12.593	KY21.Chr12.821
KH.C12.480	KY21.Chr12.822
KH.C12.457	KY21.Chr12.823
KH.C12.143	KY21.Chr12.824
KH.C12.57	KY21.Chr12.825
KH.C12.460	KY21.Chr12.826
KH.C12.281	KY21.Chr12.829
KH.C12.211	KY21.Chr12.831
KH.C12.21	KY21.Chr12.832
KH.C12.652	KY21.Chr12.833
KH.C12.540	KY21.Chr12.835
KH.C12.38	KY21.Chr12.838
KH.C12.448	KY21.Chr12.840
KH.C12.119	KY21.Chr12.841
KH.C12.414	KY21.Chr12.842
KH.C12.468	KY21.Chr12.844
KH.C12.309	KY21.Chr12.845
KH.C12.78	KY21.Chr12.846
KH.C12.672	KY21.Chr12.847
KH.C12.240	KY21.Chr12.848
KH.C12.439	KY21.Chr12.852
KH.C12.18	KY21.Chr12.854
KH.C12.511	KY21.Chr12.855
KH.C12.415	KY21.Chr12.856
KH.C12.578	KY21.Chr12.857
KH.C12.245	KY21.Chr12.859
KH.C12.221	KY21.Chr12.860
KH.C12.319	KY21.Chr12.861
KH.C12.443	KY21.Chr12.862
KH.C12.140	KY21.Chr12.863
KH.C12.488	KY21.Chr12.865
KH.C12.199	KY21.Chr12.866
KH.C12.433	KY21.Chr12.867
KH.C12.674	KY21.Chr12.868
KH.C12.489	KY21.Chr12.869
KH.C12.189	KY21.Chr12.870
KH.C12.377	KY21.Chr12.871
KH.C12.440	KY21.Chr12.872
KH.C12.553	KY21.Chr12.873
KH.C12.170	KY21.Chr12.875
KH.C12.51	KY21.Chr12.876
KH.C12.19	KY21.Chr12.877
KH.C12.314	KY21.Chr12.878
KH.C12.379	KY21.Chr12.879
KH.C12.176	KY21.Chr12.880
KH.C12.93	KY21.Chr12.881
KH.C12.134	KY21.Chr12.882
KH.C12.585	KY21.Chr12.883
KH.C12.692	KY21.Chr12.884
KH.C12.560	KY21.Chr12.885
KH.C12.98	KY21.Chr12.887
KH.C12.486	KY21.Chr12.887
KH.C12.123	KY21.Chr12.888
KH.C12.24	KY21.Chr12.889
KH.C12.673	KY21.Chr12.890
KH.C12.523	KY21.Chr12.892
KH.C12.603	KY21.Chr12.893
KH.C12.312	KY21.Chr12.894
KH.C12.465	KY21.Chr12.896
KH.C12.491	KY21.Chr12.897
KH.C12.346	KY21.Chr12.898
KH.C12.351	KY21.Chr12.899
KH.C12.600	KY21.Chr12.900
KH.C12.487	KY21.Chr12.901
KH.C12.371	KY21.Chr12.902
KH.C12.456	KY21.Chr12.903
KH.C12.49	KY21.Chr12.905
KH.C12.676	KY21.Chr12.906
KH.C12.60	KY21.Chr12.907
KH.C12.624	KY21.Chr12.908
KH.C12.442	KY21.Chr12.909
KH.C12.386	KY21.Chr12.910
KH.C12.200	KY21.Chr12.911
KH.C12.174	KY21.Chr12.912
KH.C12.549	KY21.Chr12.913
KH.S115.10	KY21.Chr12.917
KH.S115.7	KY21.Chr12.918
KH.S115.28	KY21.Chr12.919
KH.S115.21	KY21.Chr12.920
KH.S115.38	KY21.Chr12.921
KH.S115.19	KY21.Chr12.922
KH.S115.1	KY21.Chr12.924
KH.S115.8	KY21.Chr12.925
KH.S115.15	KY21.Chr12.926
KH.S115.16	KY21.Chr12.927
KH.S115.34	KY21.Chr12.928
KH.S115.32	KY21.Chr12.929
KH.S115.35	KY21.Chr12.930
KH.S115.20	KY21.Chr12.931
KH.S115.6	KY21.Chr12.932
KH.S115.39	KY21.Chr12.933
KH.S115.3	KY21.Chr12.934
KH.S115.13	KY21.Chr12.935
KH.S115.5	KY21.Chr12.936
KH.S115.36	KY21.Chr12.937
KH.S115.18	KY21.Chr12.938
KH.S115.11	KY21.Chr12.939
KH.S115.22	KY21.Chr12.940
KH.S115.37	KY21.Chr12.941
KH.S115.14	KY21.Chr12.942
KH.S115.17	KY21.Chr12.943
KH.S115.4	KY21.Chr12.944
KH.S115.31	KY21.Chr12.945
KH.S115.33	KY21.Chr12.946
KH.S115.29	KY21.Chr12.947
KH.S115.26	KY21.Chr12.948
KH.S115.30	KY21.Chr12.948
KH.S115.2	KY21.Chr12.951
KH.S115.12	KY21.Chr12.952
KH.S115.24	KY21.Chr12.953
KH.S115.25	KY21.Chr12.954
KH.C12.339	KY21.Chr12.955
KH.C12.3	KY21.Chr12.956
KH.C12.527	KY21.Chr12.957
KH.C12.653	KY21.Chr12.959
KH.C12.111	KY21.Chr12.960
KH.C12.4	KY21.Chr12.961
KH.C12.303	KY21.Chr12.963
KH.C12.129	KY21.Chr12.964
KH.C12.157	KY21.Chr12.965
KH.C12.138	KY21.Chr12.966
KH.C12.335	KY21.Chr12.967
KH.C12.470	KY21.Chr12.968
KH.C12.243	KY21.Chr12.969
KH.C12.363	KY21.Chr12.970
KH.C12.264	KY21.Chr12.971
KH.C12.404	KY21.Chr12.972
KH.C12.304	KY21.Chr12.973
KH.C12.635	KY21.Chr12.975
KH.C12.543	KY21.Chr12.976
KH.C12.678	KY21.Chr12.977
KH.C12.508	KY21.Chr12.979
KH.C12.478	KY21.Chr12.980
KH.C12.107	KY21.Chr12.981
KH.C12.538	KY21.Chr12.982
KH.C12.231	KY21.Chr12.983
KH.C12.141	KY21.Chr12.984
KH.C12.683	KY21.Chr12.985
KH.C12.27	KY21.Chr12.987
KH.C12.244	KY21.Chr12.988
KH.C12.218	KY21.Chr12.989
KH.C12.348	KY21.Chr12.990
KH.S600.1	KY21.Chr12.991
KH.C12.105	KY21.Chr12.994
KH.C12.507	KY21.Chr12.995
KH.C12.493	KY21.Chr12.997
KH.C12.650	KY21.Chr12.998
KH.C12.462	KY21.Chr12.999
KH.C12.555	KY21.Chr12.1000
KH.C12.20	KY21.Chr12.1001
KH.C12.694	KY21.Chr12.1002
KH.C12.10	KY21.Chr12.1004
KH.C12.631	KY21.Chr12.1005
KH.C12.168	KY21.Chr12.1006
KH.C12.492	KY21.Chr12.1007
KH.C12.275	KY21.Chr12.1008
KH.C12.72	KY21.Chr12.1009
KH.C12.315	KY21.Chr12.1010
KH.C12.471	KY21.Chr12.1011
KH.C12.250	KY21.Chr12.1013
KH.C12.324	KY21.Chr12.1014
KH.C12.5	KY21.Chr12.1016
KH.C12.61	KY21.Chr12.1017
KH.C12.22	KY21.Chr12.1019
KH.C12.219	KY21.Chr12.1020
KH.C12.519	KY21.Chr12.1021
KH.C12.545	KY21.Chr12.1022
KH.C12.446	KY21.Chr12.1023
KH.C12.31	KY21.Chr12.1024
KH.C12.55	KY21.Chr12.1028
KH.C12.202	KY21.Chr12.1029
KH.C12.234	KY21.Chr12.1031
KH.C12.617	KY21.Chr12.1032
KH.C12.163	KY21.Chr12.1033
KH.S1480.1	KY21.Chr12.1034
KH.S1665.1	KY21.Chr12.1034
KH.S1480.3	KY21.Chr12.1035
KH.L75.5	KY21.Chr12.1036
KH.L75.13	KY21.Chr12.1036
KH.S1480.2	KY21.Chr12.1036
KH.L75.11	KY21.Chr12.1037
KH.L75.1	KY21.Chr12.1038
KH.L75.14	KY21.Chr12.1039
KH.L75.2	KY21.Chr12.1040
KH.L72.1	KY21.Chr12.1042
KH.L72.4	KY21.Chr12.1042
KH.L72.3	KY21.Chr12.1043
KH.C12.633	KY21.Chr12.1045
KH.C12.420	KY21.Chr12.1047
KH.C12.256	KY21.Chr12.1049
KH.C12.530	KY21.Chr12.1050
KH.C2.1	KY21.Chr12.1051
KH.C2.132	KY21.Chr12.1051
KH.C12.255	KY21.Chr12.1052
KH.C12.445	KY21.Chr12.1053
KH.L75.12	KY21.Chr12.1056
KH.L75.4	KY21.Chr12.1059
KH.L75.3	KY21.Chr12.1060
KH.L75.10	KY21.Chr12.1061
KH.L75.8	KY21.Chr12.1062
KH.L7.15	KY21.Chr12.1063
KH.L75.7	KY21.Chr12.1063
KH.L7.11	KY21.Chr12.1064
KH.L7.14	KY21.Chr12.1065
KH.L7.12	KY21.Chr12.1066
KH.L7.23	KY21.Chr12.1067
KH.L7.7	KY21.Chr12.1068
KH.L7.25	KY21.Chr12.1070
KH.L7.9	KY21.Chr12.1071
KH.L7.6	KY21.Chr12.1072
KH.L7.20	KY21.Chr12.1074
KH.L7.28	KY21.Chr12.1075
KH.L7.30	KY21.Chr12.1076
KH.L7.5	KY21.Chr12.1077
KH.L7.22	KY21.Chr12.1079
KH.L7.4	KY21.Chr12.1080
KH.L7.29	KY21.Chr12.1081
KH.L7.21	KY21.Chr12.1083
KH.L7.3	KY21.Chr12.1085
KH.L7.2	KY21.Chr12.1088
KH.L7.16	KY21.Chr12.1089
KH.L7.19	KY21.Chr12.1090
KH.L7.1	KY21.Chr12.1091
KH.L7.26	KY21.Chr12.1092
KH.L7.24	KY21.Chr12.1093
KH.L7.13	KY21.Chr12.1094
KH.L7.17	KY21.Chr12.1095
KH.L7.8	KY21.Chr12.1096
KH.L55.5	KY21.Chr12.1096
KH.L55.4	KY21.Chr12.1097
KH.L55.3	KY21.Chr12.1098
KH.L55.2	KY21.Chr12.1099
KH.L55.6	KY21.Chr12.1100
KH.L55.1	KY21.Chr12.1101
KH.L55.7	KY21.Chr12.1102
KH.S1904.1	KY21.Chr13.3
KH.S1555.1	KY21.Chr13.9
KH.S1555.2	KY21.Chr13.10
KH.S567.3	KY21.Chr13.13
KH.S925.3	KY21.Chr13.33
KH.L25.2	KY21.Chr13.34
KH.S925.2	KY21.Chr13.34
KH.L25.15	KY21.Chr13.35
KH.L25.1	KY21.Chr13.38
KH.L25.8	KY21.Chr13.39
KH.L25.14	KY21.Chr13.40
KH.L25.10	KY21.Chr13.41
KH.L25.4	KY21.Chr13.42
KH.L25.5	KY21.Chr13.43
KH.L43.1	KY21.Chr13.44
KH.L43.3	KY21.Chr13.45
KH.L43.2	KY21.Chr13.46
KH.L43.5	KY21.Chr13.48
KH.L43.4	KY21.Chr13.49
KH.L25.13	KY21.Chr13.50
KH.L25.12	KY21.Chr13.51
KH.L25.17	KY21.Chr13.52
KH.L25.3	KY21.Chr13.53
KH.L25.7	KY21.Chr13.55
KH.S461.3	KY21.Chr13.56
KH.S461.4	KY21.Chr13.57
KH.S461.6	KY21.Chr13.58
KH.S461.8	KY21.Chr13.59
KH.S461.2	KY21.Chr13.60
KH.S461.7	KY21.Chr13.60
KH.S461.5	KY21.Chr13.62
KH.L136.4	KY21.Chr13.65
KH.C11.717	KY21.Chr13.66
KH.L136.2	KY21.Chr13.67
KH.L136.3	KY21.Chr13.68
KH.C13.167	KY21.Chr13.70
KH.S1494.1	KY21.Chr13.71
KH.S1508.1	KY21.Chr13.71
KH.C13.162	KY21.Chr13.74
KH.C13.177	KY21.Chr13.75
KH.C13.61	KY21.Chr13.76
KH.C13.106	KY21.Chr13.77
KH.C13.199	KY21.Chr13.78
KH.C13.149	KY21.Chr13.79
KH.C13.109	KY21.Chr13.80
KH.C13.130	KY21.Chr13.81
KH.C13.146	KY21.Chr13.82
KH.C13.16	KY21.Chr13.83
KH.L141.61	KY21.Chr13.83
KH.C13.63	KY21.Chr13.84
KH.S1622.2	KY21.Chr13.85
KH.S1508.2	KY21.Chr13.86
KH.C13.62	KY21.Chr13.88
KH.S1096.1	KY21.Chr13.89
KH.C13.160	KY21.Chr13.90
KH.C13.183	KY21.Chr13.91
KH.C13.59	KY21.Chr13.92
KH.S2311.1	KY21.Chr13.92
KH.C13.9	KY21.Chr13.93
KH.L77.1	KY21.Chr13.95
KH.L77.4	KY21.Chr13.96
KH.S1148.2	KY21.Chr13.97
KH.S1148.1	KY21.Chr13.98
KH.S1490.1	KY21.Chr13.98
KH.S1395.1	KY21.Chr13.99
KH.L49.1	KY21.Chr13.100
KH.S1230.1	KY21.Chr13.100
KH.L19.4	KY21.Chr13.102
KH.L19.8	KY21.Chr13.103
KH.L19.14	KY21.Chr13.104
KH.L19.3	KY21.Chr13.106
KH.L19.6	KY21.Chr13.107
KH.L19.12	KY21.Chr13.109
KH.L19.1	KY21.Chr13.110
KH.L19.10	KY21.Chr13.111
KH.L19.15	KY21.Chr13.113
KH.L167.4	KY21.Chr13.128
KH.L167.2	KY21.Chr13.130
KH.L167.3	KY21.Chr13.131
KH.L167.5	KY21.Chr13.132
KH.S2148.1	KY21.Chr13.134
KH.L138.1	KY21.Chr13.136
KH.S2332.1	KY21.Chr13.136
KH.L138.2	KY21.Chr13.138
KH.L81.2	KY21.Chr13.139
KH.L81.3	KY21.Chr13.140
KH.L81.1	KY21.Chr13.141
KH.L41.17	KY21.Chr13.143
KH.S1056.1	KY21.Chr13.143
KH.S1718.1	KY21.Chr13.144
KH.S447.1	KY21.Chr13.145
KH.S447.3	KY21.Chr13.145
KH.S447.2	KY21.Chr13.146
KH.L73.3	KY21.Chr13.154
KH.L73.12	KY21.Chr13.155
KH.L73.4	KY21.Chr13.156
KH.S1233.2	KY21.Chr13.156
KH.S1233.1	KY21.Chr13.157
KH.C14.499	KY21.Chr13.159
KH.L73.1	KY21.Chr13.159
KH.S1510.1	KY21.Chr13.159
KH.L73.10	KY21.Chr13.161
KH.L73.2	KY21.Chr13.162
KH.L73.8	KY21.Chr13.163
KH.S369.2	KY21.Chr13.164
KH.S369.7	KY21.Chr13.164
KH.S369.8	KY21.Chr13.165
KH.S369.1	KY21.Chr13.166
KH.S369.3	KY21.Chr13.167
KH.S369.6	KY21.Chr13.169
KH.S369.4	KY21.Chr13.170
KH.C11.83	KY21.Chr13.171
KH.C11.168	KY21.Chr13.172
KH.L162.11	KY21.Chr13.174
KH.L162.8	KY21.Chr13.175
KH.C5.119	KY21.Chr13.176
KH.C5.246	KY21.Chr13.177
KH.C5.36	KY21.Chr13.178
KH.S921.4	KY21.Chr13.179
KH.S921.3	KY21.Chr13.181
KH.S2205.1	KY21.Chr13.181
KH.S775.3	KY21.Chr13.186
KH.S775.5	KY21.Chr13.189
KH.S775.4	KY21.Chr13.190
KH.L162.9	KY21.Chr13.194
KH.L162.7	KY21.Chr13.196
KH.L162.2	KY21.Chr13.197
KH.L162.6	KY21.Chr13.198
KH.S551.2	KY21.Chr13.200
KH.S602.3	KY21.Chr13.203
KH.S602.2	KY21.Chr13.204
KH.S602.4	KY21.Chr13.205
KH.S602.5	KY21.Chr13.206
KH.L98.7	KY21.Chr13.209
KH.L98.2	KY21.Chr13.210
KH.L98.5	KY21.Chr13.211
KH.L98.4	KY21.Chr13.212
KH.L98.1	KY21.Chr13.213
KH.L98.6	KY21.Chr13.214
KH.S933.2	KY21.Chr13.216
KH.S498.2	KY21.Chr13.218
KH.S773.1	KY21.Chr13.218
KH.S498.1	KY21.Chr13.219
KH.L121.2	KY21.Chr13.220
KH.L121.3	KY21.Chr13.221
KH.L121.1	KY21.Chr13.223
KH.L143.8	KY21.Chr13.224
KH.L143.1	KY21.Chr13.225
KH.L143.11	KY21.Chr13.226
KH.L143.9	KY21.Chr13.227
KH.L143.3	KY21.Chr13.228
KH.L143.12	KY21.Chr13.228
KH.L143.13	KY21.Chr13.229
KH.C13.79	KY21.Chr13.231
KH.L143.5	KY21.Chr13.231
KH.S1321.1	KY21.Chr13.231
KH.S2107.1	KY21.Chr13.232
KH.C13.53	KY21.Chr13.233
KH.C13.108	KY21.Chr13.234
KH.C13.157	KY21.Chr13.235
KH.C13.26	KY21.Chr13.236
KH.C13.71	KY21.Chr13.237
KH.C13.122	KY21.Chr13.238
KH.C13.145	KY21.Chr13.239
KH.C13.198	KY21.Chr13.240
KH.C13.12	KY21.Chr13.241
KH.C13.36	KY21.Chr13.241
KH.C13.114	KY21.Chr13.243
KH.C13.158	KY21.Chr13.243
KH.C13.46	KY21.Chr13.245
KH.C13.127	KY21.Chr13.248
KH.C13.54	KY21.Chr13.250
KH.C13.67	KY21.Chr13.251
KH.C13.3	KY21.Chr13.252
KH.C13.107	KY21.Chr13.253
KH.C13.56	KY21.Chr13.254
KH.C13.169	KY21.Chr13.255
KH.C13.123	KY21.Chr13.257
KH.C13.52	KY21.Chr13.258
