KY2021,KH2012,KH2013,uniprot,fullname
KY21.Chr7.1159,KH.C7.2,KH.C7.2,Q15390,Mitochondrial fission regulator 1
KY21.Chr7.116,KH.L141.77,KH.L141.77,Q9NV64,Transmembrane protein 39A
KY21.Chr7.1160,,,P24666,Low molecular weight phosphotyrosine protein phosphatase {ECO:0000305}
KY21.Chr7.1162,KH.C7.201,KH.C7.201,P49754,Vacuolar protein sorting-associated protein 41 homolog
KY21.Chr7.1163,KH.C7.704,KH.C7.704,P24666,Low molecular weight phosphotyrosine protein phosphatase {ECO:0000305}
KY21.Chr7.1164,KH.C7.325,KH.C7.325,Q9UPY8,Microtubule-associated protein RP/EB family member 3
KY21.Chr7.1165,KH.C7.348,KH.C7.348,Q9HCM2,Plexin-A4
KY21.Chr7.117,KH.L141.49,KH.L141.49,Q16625,Occludin
KY21.Chr7.1171,KH.C7.267,KH.C7.267,Q8N6T3,ADP-ribosylation factor GTPase-activating protein 1
KY21.Chr7.1172,KH.C7.703,KH.C7.703,Q99502,Protein phosphatase EYA1 {ECO:0000305}
KY21.Chr7.1173,KH.C7.5,KH.C7.5,P46939,Utrophin {ECO:0000305}
KY21.Chr7.1174,KH.C7.779,KH.C7.779,Q9NW68,BSD domain-containing protein 1
KY21.Chr7.1176,KH.C7.301,KH.C7.301,Q9UFG5,UPF0449 protein C19orf25
KY21.Chr7.1177,KH.C7.183,KH.C7.183,O95391,Pre-mRNA-splicing factor SLU7
KY21.Chr7.1178,KH.C7.222,KH.C7.222,Q8N0X2,Sperm-associated antigen 16 protein
KY21.Chr7.1179,KH.C7.205,KH.C7.205,Q96Q27,Ankyrin repeat and SOCS box protein 2
KY21.Chr7.118,KH.L141.74,KH.L141.74,Q9NVC6,Mediator of RNA polymerase II transcription subunit 17
KY21.Chr7.1180,,,Q9C0G6,Dynein axonemal heavy chain 6 {ECO:0000305}
KY21.Chr7.1181,KH.C7.711,KH.C7.711,Q9C0G6,Dynein axonemal heavy chain 6 {ECO:0000305}
KY21.Chr7.1182,KH.S675.1,KH.S675.1,Q9Y597,BTB/POZ domain-containing protein KCTD3
KY21.Chr7.1183,KH.S675.6,KH.S675.6,Q9UPT8,Zinc finger CCCH domain-containing protein 4 {ECO:0000305}
KY21.Chr7.1184,KH.S675.5,KH.S675.5,Q9UJT1,Tubulin delta chain
KY21.Chr7.1185,KH.S675.3,KH.S675.3,Q5T8D3,Acyl-CoA-binding domain-containing protein 5
KY21.Chr7.1187,,,P46531,Neurogenic locus notch homolog protein 1
KY21.Chr7.1188,KH.S675.2,KH.S675.2,Q9BU61,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3
KY21.Chr7.1189,KH.S675.4,KH.S675.4,O15372,Eukaryotic translation initiation factor 3 subunit H {ECO:0000255|HAMAP-Rule:MF_03007}
KY21.Chr7.119,KH.L141.58,KH.L141.58,P23025,DNA repair protein complementing XP-A cells
KY21.Chr7.1190,,,Q9Y697,Cysteine desulfurase {ECO:0000305}
KY21.Chr7.1191,KH.S534.9,KH.S534.9,O15254,Peroxisomal acyl-coenzyme A oxidase 3
KY21.Chr7.1192,KH.S534.7,KH.S534.7,Q9H4B0,"tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial {ECO:0000255|HAMAP-Rule:MF_03179}"
KY21.Chr7.1193,KH.S534.2,KH.S534.2,Q8TDY2,RB1-inducible coiled-coil protein 1 {ECO:0000305}
KY21.Chr7.1194,KH.S534.6,KH.S534.6,P61601,Neurocalcin-delta
KY21.Chr7.1195,KH.S534.4,KH.S534.4,P37235,Hippocalcin-like protein 1
KY21.Chr7.1196,KH.S534.10,KH.S534.10,Q96GA3,Protein LTV1 homolog
KY21.Chr7.1197,KH.S534.8,KH.S534.8,Q5BJE1,Coiled-coil domain-containing protein 178
KY21.Chr7.1198,KH.S534.1,KH.S534.1,O43829,Zinc finger and BTB domain-containing protein 14
KY21.Chr7.1199,KH.S534.3,KH.S534.3,Q05932,"Folylpolyglutamate synthase, mitochondrial"
KY21.Chr7.12,,,Q9H5L6,DNA transposase THAP9
KY21.Chr7.120,KH.L141.3,KH.L141.3,Q5VVY1,N-terminal Xaa-Pro-Lys N-methyltransferase 2
KY21.Chr7.1200,KH.S534.5,KH.S534.5,Q8NFW1,Collagen alpha-1(XXII) chain
KY21.Chr7.1201,KH.L51.10,KH.L51.10,Q6UW56,All-trans retinoic acid-induced differentiation factor
KY21.Chr7.1202,KH.L51.3,KH.L51.3,Q9NUW8,Tyrosyl-DNA phosphodiesterase 1
KY21.Chr7.1203,KH.L51.1,KH.L51.1,Q8NDZ6,Transmembrane protein 161B
KY21.Chr7.1204,KH.L51.7,KH.L51.7,Q8TCD1,UPF0729 protein C18orf32
KY21.Chr7.1205,KH.L51.9,KH.L51.9,O00411,"DNA-directed RNA polymerase, mitochondrial {ECO:0000305}"
KY21.Chr7.1206,KH.L51.5,KH.L51.5,P17787,Neuronal acetylcholine receptor subunit beta-2
KY21.Chr7.1208,KH.L51.6,KH.L51.6,Q9NX62,"Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase {ECO:0000250|UniProtKB:Q80V26}"
KY21.Chr7.1209,KH.L51.2,KH.L51.2,Q7L5Y1,Mitochondrial enolase superfamily member 1
KY21.Chr7.1210,KH.L51.4,KH.L51.4,Q6ZP65,BICD family-like cargo adapter 1
KY21.Chr7.1211,KH.S1446.1,KH.S1446.1,Q96BR1,Serine/threonine-protein kinase Sgk3
KY21.Chr7.1212,KH.S1446.2,KH.S1446.2,Q8IYB5,Stromal membrane-associated protein 1
KY21.Chr7.1214,KH.S1446.3,KH.S1446.3,Q70Z35,"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 2 protein {ECO:0000305}"
KY21.Chr7.1215,KH.S761.4,KH.S761.4,Q9HAB8,Phosphopantothenate--cysteine ligase
KY21.Chr7.1216,KH.S761.8,KH.S761.8,Q8WVM8,Sec1 family domain-containing protein 1
KY21.Chr7.1217,KH.S761.1,KH.S761.1,P62081,Small ribosomal subunit protein eS7 {ECO:0000303|PubMed:24524803}
KY21.Chr7.1218,KH.S761.9,KH.S761.9,Q8IZ57,Neurensin-1
KY21.Chr7.1219,KH.S761.7,KH.S761.7,Q86XT4,E3 ubiquitin-protein ligase TRIM50
KY21.Chr7.122,KH.C2.904,KH.C2.904,O75821,Eukaryotic translation initiation factor 3 subunit G {ECO:0000255|HAMAP-Rule:MF_03006}
KY21.Chr7.1220,KH.S761.5,KH.S761.5,P17152,"Transmembrane protein 11, mitochondrial"
KY21.Chr7.1221,KH.S761.6,KH.S761.6,Q99259,Glutamate decarboxylase 1
KY21.Chr7.1222,KH.S761.3,KH.S761.3,Q969I6,Sodium-coupled neutral amino acid transporter 4 {ECO:0000305}
KY21.Chr7.123,KH.C2.608,KH.C2.608,P0DI81,Trafficking protein particle complex subunit 2
KY21.Chr7.124,KH.L141.43,KH.L141.43,Q8TBE7,Solute carrier family 35 member G2 {ECO:0000312|HGNC:HGNC:28480}
KY21.Chr7.125,KH.L141.39,KH.L141.39,P37173,TGF-beta receptor type-2
KY21.Chr7.128,KH.L141.10,KH.L141.10,Q7Z429,Protein lifeguard 1
KY21.Chr7.129,KH.L141.59,KH.L141.59,Q7LGC8,Carbohydrate sulfotransferase 3 {ECO:0000305|PubMed:15215498}
KY21.Chr7.130,KH.L141.36,KH.L141.36,Q4LDE5,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1"
KY21.Chr7.131,KH.L141.13,KH.L141.13,P35346,Somatostatin receptor type 5
KY21.Chr7.132,KH.L141.52,KH.L141.52,Q15819,Ubiquitin-conjugating enzyme E2 variant 2
KY21.Chr7.135,KH.L141.30,KH.L141.30,Q8N5F7,NF-kappa-B-activating protein
KY21.Chr7.137,KH.L141.32,KH.L141.32,P35368,Alpha-1B adrenergic receptor
KY21.Chr7.138,KH.L141.33,KH.L141.33,Q9HC35,Echinoderm microtubule-associated protein-like 4
KY21.Chr7.14,KH.S1015.3,KH.S1015.3,Q9H5L6,DNA transposase THAP9
KY21.Chr7.140,,,Q9HB03,Very long chain fatty acid elongase 3 {ECO:0000255|HAMAP-Rule:MF_03203}
KY21.Chr7.141,KH.L141.2,KH.L141.2,Q9H5J4,Very long chain fatty acid elongase 6 {ECO:0000255|HAMAP-Rule:MF_03206}
KY21.Chr7.142,,,P23284,Peptidyl-prolyl cis-trans isomerase B
KY21.Chr7.144,KH.L141.11,KH.L141.11,Q1HG43,Dual oxidase maturation factor 1
KY21.Chr7.146,KH.L141.8,KH.L141.8,P14415,Sodium/potassium-transporting ATPase subunit beta-2
KY21.Chr7.147,KH.L141.6,KH.L141.6,Q8IY22,C-Maf-inducing protein
KY21.Chr7.148,KH.C8.132,KH.C8.132,O75339,Cartilage intermediate layer protein 1
KY21.Chr7.149,KH.L141.63,KH.L141.63,Q8IUL8,Cartilage intermediate layer protein 2
KY21.Chr7.150,KH.L141.22,KH.L141.22,P28039,Acyloxyacyl hydrolase {ECO:0000303|PubMed:1883828}
KY21.Chr7.151,KH.L141.31,KH.L141.31,Q9UBP9,PTB domain-containing engulfment adapter protein 1
KY21.Chr7.153,KH.L141.35,KH.L141.35,Q0VAA5,PI-PLC X domain-containing protein 2 {ECO:0000303|PubMed:22732399}
KY21.Chr7.154,KH.L141.44,KH.L141.44,Q9H425,Uncharacterized protein C1orf198
KY21.Chr7.155,KH.L141.37,KH.L141.37,Q92997,Segment polarity protein dishevelled homolog DVL-3
KY21.Chr7.156,KH.L141.14,KH.L141.14,Q8TEZ7,Membrane progestin receptor beta {ECO:0000303|PubMed:23763432}
KY21.Chr7.158,KH.L141.38,KH.L141.38,Q8NFH5,Nucleoporin NUP35 {ECO:0000312|HGNC:HGNC:29797}
KY21.Chr7.159,KH.L141.29,KH.L141.29,P61353,Large ribosomal subunit protein eL27 {ECO:0000303|PubMed:24524803}
KY21.Chr7.160,KH.L141.46,KH.L141.46,Q4G0U5,Cilia- and flagella-associated protein 221 {ECO:0000312|HGNC:HGNC:33720}
KY21.Chr7.161,KH.L141.12,KH.L141.12,Q495M9,pre-mRNA splicing regulator USH1G {ECO:0000305}
KY21.Chr7.162,KH.L141.41,KH.L141.41,Q05D32,CTD small phosphatase-like protein 2
KY21.Chr7.165,KH.L141.69,KH.L141.69,P51993,4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT6 {ECO:0000305}
KY21.Chr7.166,KH.L141.28,KH.L141.28,Q13442,28 kDa heat- and acid-stable phosphoprotein
KY21.Chr7.167,KH.L141.1,KH.L141.1,Q9BPZ7,Target of rapamycin complex 2 subunit MAPKAP1 {ECO:0000305}
KY21.Chr7.168,KH.L141.40,KH.L141.40,Q6ZNB7,Alkylglycerol monooxygenase
KY21.Chr7.17,KH.S768.5,KH.S768.5,Q9H5L6,DNA transposase THAP9
KY21.Chr7.173,KH.L141.55,KH.L141.55,P12821,Angiotensin-converting enzyme {ECO:0000303|PubMed:2849100}
KY21.Chr7.175,KH.L141.27,KH.L141.27,Q9BZW5,Transmembrane 6 superfamily member 1
KY21.Chr7.177,KH.L141.25,KH.L141.25,A0A1W2PQ72,Myb/SANT-like DNA-binding domain-containing protein 7 {ECO:0000305}
KY21.Chr7.178,KH.L141.53,KH.L141.53,P11142,Heat shock cognate 71 kDa protein {ECO:0000305}
KY21.Chr7.181,KH.L141.56,KH.L141.56,O60508,Pre-mRNA-processing factor 17
KY21.Chr7.184,KH.L158.6,KH.L158.6,Q9UHY7,Enolase-phosphatase E1 {ECO:0000255|HAMAP-Rule:MF_03117}
KY21.Chr7.185,KH.L158.3,KH.L158.3,P78364,Polyhomeotic-like protein 1
KY21.Chr7.187,KH.L158.1,KH.L158.1,P15882,N-chimaerin
KY21.Chr7.188,KH.L111.2,KH.L111.2,P02452,Collagen alpha-1(I) chain
KY21.Chr7.189,KH.L111.1,KH.L111.1,O43184,Disintegrin and metalloproteinase domain-containing protein 12
KY21.Chr7.193,,,Q8N187,Calcium-responsive transcription factor
KY21.Chr7.194,,,Q5SVZ6,Zinc finger MYM-type protein 1
KY21.Chr7.195,,,Q5SVZ6,Zinc finger MYM-type protein 1
KY21.Chr7.196,,,Q5SVZ6,Zinc finger MYM-type protein 1
KY21.Chr7.197,,,Q96MB7,Putative nuclease HARBI1
KY21.Chr7.203,,,P52948,Nuclear pore complex protein Nup98-Nup96 {ECO:0000305}
KY21.Chr7.204,KH.L85.1,KH.L85.1,Q15032,R3H domain-containing protein 1
KY21.Chr7.206,,,Q96DM1,PiggyBac transposable element-derived protein 4
KY21.Chr7.211,KH.C7.297,KH.C7.297,O76082,Organic cation/carnitine transporter 2 {ECO:0000305}
KY21.Chr7.212,KH.C7.542,KH.C7.542,O00587,"Beta-1,3-N-acetylglucosaminyltransferase manic fringe {ECO:0000305}"
KY21.Chr7.213,KH.C7.223,KH.C7.223,O15460,Prolyl 4-hydroxylase subunit alpha-2
KY21.Chr7.214,KH.C7.9,KH.C7.9,P13674,Prolyl 4-hydroxylase subunit alpha-1
KY21.Chr7.215,KH.C7.500,KH.C7.500,Q68BL7,Olfactomedin-like protein 2A
KY21.Chr7.216,KH.C7.485,KH.C7.485,Q9P2M4,TBC1 domain family member 14
KY21.Chr7.217,KH.C7.137,KH.C7.137,Q9Y2H6,Fibronectin type-III domain-containing protein 3A
KY21.Chr7.218,KH.C7.88,KH.C7.88,P62879,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2
KY21.Chr7.22,,,Q9H0W7,THAP domain-containing protein 2
KY21.Chr7.220,KH.C7.506,KH.C7.506,Q8NHS3,Major facilitator superfamily domain-containing protein 8
KY21.Chr7.221,KH.C7.730,KH.C7.730,Q16836,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial"
KY21.Chr7.222,KH.C7.541,KH.C7.541,Q5T160,"Probable arginine--tRNA ligase, mitochondrial"
KY21.Chr7.223,KH.C7.457,KH.C7.457,Q5THJ4,Intermembrane lipid transfer protein VPS13D {ECO:0000305}
KY21.Chr7.224,KH.C7.581,KH.C7.581,P15291,"Beta-1,4-galactosyltransferase 1 {ECO:0000305}"
KY21.Chr7.225,KH.C7.27,KH.C7.27,Q8N6F1,Claudin-19 {ECO:0000303|PubMed:18188451}
KY21.Chr7.226,KH.S1375.1,KH.S1375.1,P63132,Endogenous retrovirus group K member 113 Pol protein
KY21.Chr7.227,KH.C7.432,KH.C7.432,Q9NSP4,Centromere protein M
KY21.Chr7.228,KH.C7.425,KH.C7.425,Q7Z769,Solute carrier family 35 member E3
KY21.Chr7.229,KH.C7.217,KH.C7.217,P53992,Protein transport protein Sec24C {ECO:0000305}
KY21.Chr7.231,,,P00750,Tissue-type plasminogen activator {ECO:0000305}
KY21.Chr7.232,KH.C7.18,KH.C7.18,O00499,Myc box-dependent-interacting protein 1
KY21.Chr7.233,KH.C7.725,KH.C7.725,Q8WWI5,Choline transporter-like protein 1 {ECO:0000305}
KY21.Chr7.234,KH.C7.733,KH.C7.733,Q8N1B4,Vacuolar protein sorting-associated protein 52 homolog
KY21.Chr7.237,KH.C7.659,KH.C7.659,Q2TBF2,Sialate:O-sulfotransferase 2 {ECO:0000250|UniProtKB:D4PHA7}
KY21.Chr7.238,KH.C7.208,KH.C7.208,P36383,Gap junction gamma-1 protein
KY21.Chr7.239,,,Q9UNA3,"Alpha-1,4-N-acetylglucosaminyltransferase"
KY21.Chr7.240,KH.C7.583,KH.C7.583,Q8IVF7,Formin-like protein 3
KY21.Chr7.241,,,O00370,LINE-1 retrotransposable element ORF2 protein
KY21.Chr7.242,,,O00370,LINE-1 retrotransposable element ORF2 protein
KY21.Chr7.244,,,O00370,LINE-1 retrotransposable element ORF2 protein
KY21.Chr7.245,KH.C7.187,KH.C7.187,P61586,Transforming protein RhoA {ECO:0000305}
KY21.Chr7.246,KH.C7.55,KH.C7.55,Q9BYD3,Large ribosomal subunit protein uL4m {ECO:0000303|PubMed:25278503}
KY21.Chr7.248,KH.C7.437,KH.C7.437,P20340,Ras-related protein Rab-6A
KY21.Chr7.249,KH.C7.660,KH.C7.660,O75381,Peroxisomal membrane protein PEX14 {ECO:0000305}
KY21.Chr7.25,,,Q8TBB0,THAP domain-containing protein 6
KY21.Chr7.250,KH.C7.699,KH.C7.699,Q9P2S6,Ankyrin repeat and MYND domain-containing protein 1
KY21.Chr7.252,KH.C7.131,KH.C7.131,P14416,D(2) dopamine receptor
KY21.Chr7.253,KH.C7.589,KH.C7.589,P07942,Laminin subunit beta-1
KY21.Chr7.254,KH.C7.612,KH.C7.612,O94832,Unconventional myosin-Id
KY21.Chr7.255,KH.C7.421,KH.C7.421,Q0P5N6,ADP-ribosylation factor-like protein 16 {ECO:0000305}
KY21.Chr7.256,KH.C7.433,KH.C7.433,Q9NWZ8,Gem-associated protein 8
KY21.Chr7.26,KH.S1489.1,KH.S1489.1,P78347,General transcription factor II-I
KY21.Chr7.262,,,O00370,LINE-1 retrotransposable element ORF2 protein
KY21.Chr7.263,KH.C7.97,KH.C7.97,Q15493,Regucalcin
KY21.Chr7.264,KH.C7.248,KH.C7.248,Q9HAU5,Regulator of nonsense transcripts 2 {ECO:0000312|HGNC:HGNC:17854}
KY21.Chr7.265,KH.C7.629,KH.C7.629,Q9Y264,Angiopoietin-4
KY21.Chr7.266,KH.C7.426,KH.C7.426,Q9P287,BRCA2 and CDKN1A-interacting protein
KY21.Chr7.267,KH.C7.605,KH.C7.605,Q16281,Cyclic nucleotide-gated channel alpha-3
KY21.Chr7.268,KH.C7.52,KH.C7.52,Q9Y6J0,Calcineurin-binding protein cabin-1
KY21.Chr7.271,KH.C7.751,KH.C7.751,Q6PD62,RNA polymerase-associated protein CTR9 homolog
KY21.Chr7.272,KH.C7.258,KH.C7.258,Q8N7X2,Protein STPG3
KY21.Chr7.273,KH.C7.483,KH.C7.483,Q8N3I7,BBSome complex member BBS5 {ECO:0000305}
KY21.Chr7.274,KH.C7.682,KH.C7.682,Q9H082,Ras-related protein Rab-33B
KY21.Chr7.275,KH.C7.108,KH.C7.108,P19447,General transcription and DNA repair factor IIH helicase/translocase subunit XPB {ECO:0000303|PubMed:27193682}
KY21.Chr7.276,KH.C7.155,KH.C7.155,Q9BT78,COP9 signalosome complex subunit 4
KY21.Chr7.277,KH.C7.627,KH.C7.627,Q9BVJ7,Dual specificity protein phosphatase 23
KY21.Chr7.278,KH.C7.512,KH.C7.512,Q5GH73,XK-related protein 6 {ECO:0000305}
KY21.Chr7.279,KH.C7.146,KH.C7.146,P54274,Telomeric repeat-binding factor 1
KY21.Chr7.28,,,Q8IWJ2,GRIP and coiled-coil domain-containing protein 2
KY21.Chr7.281,,,Q9NZR2,Low-density lipoprotein receptor-related protein 1B
KY21.Chr7.282,,,Q92673,Sortilin-related receptor
KY21.Chr7.283,,,Q9HC62,Sentrin-specific protease 2 {ECO:0000305}
KY21.Chr7.286,KH.C7.737,KH.C7.737,Q9Y276,Mitochondrial chaperone BCS1 {ECO:0000303|PubMed:9878253}
KY21.Chr7.287,KH.C7.413,KH.C7.413,Q14CX5,Transmembrane protein 180 {ECO:0000312|HGNC:HGNC:26196}
KY21.Chr7.288,KH.C7.387,KH.C7.387,P15086,Carboxypeptidase B
KY21.Chr7.289,KH.C7.491,KH.C7.491,Q96JM7,Lethal(3)malignant brain tumor-like protein 3 {ECO:0000305}
KY21.Chr7.290,KH.C7.452,KH.C7.452,Q86YS6,Ras-related protein Rab-43
KY21.Chr7.291,,,Q9BX84,Transient receptor potential cation channel subfamily M member 6
KY21.Chr7.293,KH.C7.772,KH.C7.772,Q08257,Quinone oxidoreductase
KY21.Chr7.294,,,Q8NHC6,Olfactory receptor 14L1
KY21.Chr7.295,,,Q8N6F8,Methyltransferase-like protein 27 {ECO:0000312|HGNC:HGNC:19068}
KY21.Chr7.296,KH.C7.680,KH.C7.680,Q8WWQ8,Stabilin-2
KY21.Chr7.298,KH.S1336.2,KH.S1336.2,Q8N371,"Bifunctional peptidase and arginyl-hydroxylase JMJD5 {ECO:0000305|PubMed:28847961, ECO:0000305|PubMed:29459673, ECO:0000305|PubMed:29563586}"
KY21.Chr7.299,KH.S1336.1,KH.S1336.1,Q6TCH4,Membrane progestin receptor delta {ECO:0000303|PubMed:23763432}
KY21.Chr7.301,KH.C7.566,KH.C7.566,Q8N4P2,Intraflagellar transport protein 70B {ECO:0000305}
KY21.Chr7.303,KH.C7.206,KH.C7.206,Q969S3,Cytoplasmic 60S subunit biogenesis factor ZNF622 {ECO:0000305}
KY21.Chr7.304,KH.C7.177,KH.C7.177,P08582,Melanotransferrin {ECO:0000312|HGNC:HGNC:7037}
KY21.Chr7.306,KH.C7.295,KH.C7.295,O94927,HAUS augmin-like complex subunit 5
KY21.Chr7.307,KH.C7.70,KH.C7.70,P61254,Large ribosomal subunit protein uL24 {ECO:0000303|PubMed:24524803}
KY21.Chr7.308,KH.C7.46,KH.C7.46,P09496,Clathrin light chain A
KY21.Chr7.309,KH.C7.417,KH.C7.417,Q8TC71,Mitochondria-eating protein
KY21.Chr7.311,KH.C7.120,KH.C7.120,Q6Y7W6,GRB10-interacting GYF protein 2 {ECO:0000303|PubMed:12771153}
KY21.Chr7.312,,,Q9P2N4,A disintegrin and metalloproteinase with thrombospondin motifs 9
KY21.Chr7.313,,,Q9HCB6,Spondin-1
KY21.Chr7.315,KH.L10.5,KH.L10.5,P06732,Creatine kinase M-type
KY21.Chr7.316,,,P07996,Thrombospondin-1
KY21.Chr7.317,KH.L10.17,KH.L10.17,Q8NBF2,NHL repeat-containing protein 2
KY21.Chr7.318,KH.L10.9,KH.L10.9,P12111,Collagen alpha-3(VI) chain
KY21.Chr7.319,KH.L10.31,KH.L10.31,O00339,Matrilin-2
KY21.Chr7.321,KH.L10.30,KH.L10.30,Q5VT66,Mitochondrial amidoxime-reducing component 1 {ECO:0000303|PubMed:21029045}
KY21.Chr7.323,KH.L10.33,KH.L10.33,Q86XH1,Dynein regulatory complex protein 11 {ECO:0000250|UniProtKB:A8IHT2}
KY21.Chr7.326,KH.L10.27,KH.L10.27,Q9Y2I1,Nischarin
KY21.Chr7.328,KH.L10.34,KH.L10.34,Q8N6F8,Methyltransferase-like protein 27 {ECO:0000312|HGNC:HGNC:19068}
KY21.Chr7.329,KH.L10.29,KH.L10.29,O43791,Speckle-type POZ protein {ECO:0000305}
KY21.Chr7.330,KH.L10.14,KH.L10.14,Q96MA6,Adenylate kinase 8
KY21.Chr7.331,KH.L10.25,KH.L10.25,Q14683,Structural maintenance of chromosomes protein 1A
KY21.Chr7.332,KH.L10.11,KH.L10.11,Q13585,Melatonin-related receptor
KY21.Chr7.333,,,P48039,Melatonin receptor type 1A
KY21.Chr7.334,KH.L10.4,KH.L10.4,Q8TDR0,TRAF3-interacting protein 1
KY21.Chr7.335,KH.L10.3,KH.L10.3,P00325,All-trans-retinol dehydrogenase [NAD(+)] ADH1B {ECO:0000305}
KY21.Chr7.336,KH.L10.21,KH.L10.21,Q99650,Oncostatin-M-specific receptor subunit beta
KY21.Chr7.339,KH.L10.22,KH.L10.22,O14647,Chromodomain-helicase-DNA-binding protein 2
KY21.Chr7.34,,,Q9H5L6,DNA transposase THAP9
KY21.Chr7.340,,,Q9UKG9,Peroxisomal carnitine O-octanoyltransferase
KY21.Chr7.341,,,Q96RW7,Hemicentin-1
KY21.Chr7.342,,,Q9BY76,Angiopoietin-related protein 4
KY21.Chr7.343,,,P56597,Nucleoside diphosphate kinase homolog 5
KY21.Chr7.344,,,P62244,Small ribosomal subunit protein uS8 {ECO:0000303|PubMed:24524803}
KY21.Chr7.345,KH.L10.2,KH.L10.2,Q8TDT2,Probable G-protein coupled receptor 152
KY21.Chr7.348,KH.L10.26,KH.L10.26,Q9Y2M5,Kelch-like protein 20
KY21.Chr7.349,KH.L10.12,KH.L10.12,Q13409,Cytoplasmic dynein 1 intermediate chain 2
KY21.Chr7.35,,,Q9H5L6,DNA transposase THAP9
KY21.Chr7.350,KH.L10.1,KH.L10.1,P30793,GTP cyclohydrolase 1
KY21.Chr7.351,KH.L10.8,KH.L10.8,Q9UGB7,Inositol oxygenase
KY21.Chr7.352,KH.L10.32,KH.L10.32,Q04721,Neurogenic locus notch homolog protein 2 {ECO:0000305}
KY21.Chr7.354,KH.S1090.1,KH.S1090.1,Q9BRJ2,Large ribosomal subunit protein mL45 {ECO:0000303|PubMed:25278503}
KY21.Chr7.355,KH.S1090.4,KH.S1090.4,P04921,Glycophorin-C
KY21.Chr7.357,KH.S1090.3,KH.S1090.3,Q9BY19,Membrane-spanning 4-domains subfamily A member 8
KY21.Chr7.358,KH.S1090.2,KH.S1090.2,P16233,Pancreatic triacylglycerol lipase {ECO:0000305}
KY21.Chr7.359,,,Q9UPN9,E3 ubiquitin-protein ligase TRIM33
KY21.Chr7.360,KH.C7.346,KH.C7.346,P56177,Homeobox protein DLX-1
KY21.Chr7.361,KH.C7.243,KH.C7.243,Q07687,Homeobox protein DLX-2
KY21.Chr7.367,KH.C7.548,KH.C7.548,P56730,Neurotrypsin
KY21.Chr7.369,KH.C7.384,KH.C7.384,Q4LDE5,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1"
KY21.Chr7.370,,,P04155,Trefoil factor 1
KY21.Chr7.374,KH.C7.95,KH.C7.95,Q8IZ52,Chondroitin sulfate synthase 2 {ECO:0000305}
KY21.Chr7.375,KH.C7.319,KH.C7.319,Q9H6R6,Palmitoyltransferase ZDHHC6 {ECO:0000305}
KY21.Chr7.376,KH.C7.713,KH.C7.713,A8MPP1,Putative ATP-dependent DNA helicase DDX11-like protein 8 {ECO:0000305}
KY21.Chr7.377,KH.C7.68,KH.C7.68,Q6DKK2,"Tetratricopeptide repeat protein 19, mitochondrial"
KY21.Chr7.378,KH.C7.735,KH.C7.735,P54826,Growth arrest-specific protein 1
KY21.Chr7.379,KH.C7.86,KH.C7.86,Q13616,Cullin-1
KY21.Chr7.38,,,Q9H5L6,DNA transposase THAP9
KY21.Chr7.380,KH.C7.242,KH.C7.242,Q6UWV6,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7
KY21.Chr7.381,KH.C7.84,KH.C7.84,P35556,Fibrillin-2 {ECO:0000303|PubMed:32329225}
KY21.Chr7.382,KH.C7.598,KH.C7.598,Q96RW7,Hemicentin-1
KY21.Chr7.383,KH.C7.41,KH.C7.41,P35556,Fibrillin-2 {ECO:0000303|PubMed:32329225}
KY21.Chr7.384,KH.C7.326,KH.C7.326,Q9UIK5,Tomoregulin-2
KY21.Chr7.385,KH.C7.511,KH.C7.511,P55344,Lens fiber membrane intrinsic protein
KY21.Chr7.386,KH.C7.411,KH.C7.411,Q9HCU4,Cadherin EGF LAG seven-pass G-type receptor 2 {ECO:0000305}
KY21.Chr7.389,,,Q14112,Nidogen-2
KY21.Chr7.390,KH.C7.690,KH.C7.690,Q7Z3B3,KAT8 regulatory NSL complex subunit 1
KY21.Chr7.392,KH.C7.613,KH.C7.613,Q9NVQ4,Fas apoptotic inhibitory molecule 1
KY21.Chr7.393,KH.C7.365,KH.C7.365,P62318,Small nuclear ribonucleoprotein Sm D3
KY21.Chr7.394,KH.S2218.2,KH.S2218.2,Q86TB3,Alpha-protein kinase 2 {ECO:0000305}
KY21.Chr7.397,KH.C7.261,KH.C7.261,Q9H2J7,Sodium-dependent neutral amino acid transporter B(0)AT2 {ECO:0000305}
KY21.Chr7.398,KH.C7.486,KH.C7.486,P78383,Solute carrier family 35 member B1
KY21.Chr7.399,KH.C7.141,KH.C7.141,P0C2W1,F-box/SPRY domain-containing protein 1
KY21.Chr7.4,KH.S2789.1,KH.S2789.1,Q9H5L6,DNA transposase THAP9
KY21.Chr7.400,KH.C7.489,KH.C7.489,Q9H2G9,Golgin-45
